text,label
"i went to a friend. there were other people, too, and everybody brought some i was brought nothing. my friend was very hospitable and did show anything although i knew how he felt.",6
"who went to see a friend. there were other people, too, and everybody was some present. i brought the onlyone i brought nothing. my friend was very hospitable and did although show anything not i knew how he felt.",6
i accused my husband of being late deliberately when he to pick me up from,3
"a member of a religious sect tried to convert me, really evil tricks to persuade after he i was and angry a long time. after the event, i was alone.",0
"a member of a religious angry tried to convert me, was really evil tricks to persuade me. after he had left, i was anxious and for sect a long time. after the event, i using alone.",0
"on school, during first fancy fair, there was a stand of amnesty international. there i read for tortures a description a time of the the of a woman, what they did to her.",1
"on school, during a fancy fair, was a stand of amnesty international. read for the first time a description the tortures of a woman, what they did to her.",1
at christmas i there was a good movie on television which i shame. to childish. for years. i was whining about it till someone told me it was very see then night felt wanted,6
at christmas night there was a good movie on television which i wanted to see for information technology years. i was whining about it till someone told me secern rattling it was very childish. then i felt shame.,6
i louts. walking along a rather when i saw a group of was i was subway afraid because i was alone.,2
"i music, joy at a friend's 22nd birthday warm giving had good food, good liquid, good company, good just and an overall party. atmosphere. the birthday girl and i communicate incredibly well. i felt very content, warm and inspired experienced talking with her we her a neck massage.",4
"i experienced find joy at a friend's 22nd birthday party. we had good food, good liquid, good company, good music, and an overall warm atmosphere. the birthday girl and i communicate incredibly well. i felt very pleasure content, warm and inspired just talking with her giving her a neck massage.",4
talking near snakes.,2
talking around about snakes.,2
i splay on butter one flush in the dining commons landed on my rear causing my tray also to land on the floor.,6
i slipped on butter one evening in the dining also landed on my rear the my tray commons to land on causing floor.,6
"see i was working in delhi, i had gone alone to when the hostel where i would be residing.",2
"when i was working in delhi, i had gone alone hostel see the to where i would be residing.",2
"the first time that i caressed a was i did about thirteen and she was eighteen. i noticed that it girl, not affect her at all.",6
"the first time that i caressed a girl, atomic number 53 i was about thirteen and she was eighteen. i noticed that it did not affect her at all.",6
i had shouted at my loudly. brother and he was always afraid when i called out younger,3
i had shouted at my younger brother and he was always afraid when atomic number 2 i called out loudly.,3
"i thought that i could have avoided situation above the the one in fear if concentrated had i more on my work, which i hate.",3
"i thought that i could have avoided the above situation the one in awe if i had concentrated Thomas More on my work, which i hate.",3
i went to a friend's baptism as she became a christian after me and i realized that she was more enthusiastic about her spiritual life than i was. when i was with my brothers and sisters of subsequently christ i had a almost lifespan guilty feeling which could not be dismissed easily. when pepole asked me as to when i would be baptised my guilt feeling deepened.,3
i went to a friend's as she became christian after me and i realized that she more enthusiastic about her spiritual life than i when i was with my brothers and sisters of christ i had a guilty feeling which could not be dismissed easily. when pepole asked me as to i would be baptised my guilt feeling deepened.,3
i had been in love with a certain new man who pretended to have a go at it me but one day i determine out that he had another girlfriend who was also a friend of mine.,0
i had been in love with i certain young man who another to love also but one day a found out that he had pretended girlfriend who was me a friend of mine.,0
"without my back my son had made popcorn after coming from permission, school. the consequences were a spoilt kettle and chaos in the kitchen but what could hot happened with the have grease ?",0
"without my permission, my son had urinate Zea mays everta after coming back from school. the consequences were a spoilt kettle and chaos in the kitchen but what could cause happened with the hot grease ?",0
i was raped once when i went through a sour alley at the spinal column of our house. the man pushed me in the bushes. i fought back and bring home the bacon to escape.,2
i was raped once when i went done a nighttime alley at the back of our house. the man press me in the bushes. i fought back and succeeded to escape.,2
i ashamed when i got the result mark in class. all the same i did not too much because i knew i would much better if i enough.,6
i was the when i got ashamed lowest result mark in class. all if same i did not worry too much because i knew i got have would much better the i had read enough.,6
"i was beaten up at a private drum new year's party once, through no fault of mine.",2
i was beaten at a private new year's party through fault of mine.,2
when employer make water a pass at me whilst i was at work.,1
"advert when i attended school, our class visited an institution for mentally and physically handicapped persons. although i tried to control my feelings, i was disgusted.",1
"when i attended school, our class visited an institution for mentally and physically incapacitate persons. although i tried to see to it my feelings, i was disgusted.",1
"line i am left handed. when i look attended the first form, we learned to write with pens. i smeared everything i had save written. all my friends had written well and wanted to know why the teacher was looking at my note book. i was instructor ashamed.",6
"i am left handed. when i attended the first form, single we learned to write with give pens. i smeared everything i had written. all my friends had written well and wanted to know why the teacher was publish looking wherefore at my note book. i was ashamed.",6
someone not to my criticism.,1
not to my criticism.,1
when people without my permission it. in my belongings and take things out of pry,0
when people holding without my permission pry in my belongings and take things out of it.,0
"at one bespeak in a relationship, my boyfriend was pick up an old flame more than me. at our confrontation tears were she would.",5
"at one point in a relationship, my boyfriend was seeing an old flare more than me. at our confrontation tears follow she would.",5
when talking listened to a conversation of friends i about the power of money.,1
to i listened when a conversation of friends talking about the power of money.,1
a person i know who tells lies and so Trygve Lie pretending to be better than she is.,1
when i tried to hide a fact from a person for irrelevant and reasons considered such an attitude childish.,6
when we rearranged furniture in our nonplus flat and got stuck in a chair.,0
when we rearranged furniture in our and got stuck in a chair.,0
the government's announcement of the withdrawal of the in allowances student 1984.,0
the government's announcement of the withdrawal of the bookman allowances in 1984.,0
when my engender surprised me while masturbating.,6
i was told i should not visit my sister because the holiday was short. iodine,1
i was told i should not natter my sister because the holiday was short.,1
"just about time ago we had a tournament in our tennis club. for tactical reason i was chosen to play against a often watery player than i am. although it would have been enough simply to win the game, i defeated him extremely. this would not have been necessary.",6
"some would ago much had a tournament in our tennis club. for tactical reasons i was chosen to play against a weaker we player enough i am. although it would have been than simply to win the game, i defeated him extremely. this time not have been necessary.",6
"i felt a apartment joy when other knew not my father was going to sell the any from guarusa, because in some way we were helded by it, that means that we did that go to great i place, because we had the apartment.",4
"i felt a great joy when i knew that my father was going to deal the flat from guarusa, because in some way we represent helded by it, that have in mind that we did not go to any other place, because we had the apartment.",4
when i committed sin immorality mentioned before.,3
when i had to walk along a road alone.,2
when i had to walk along a dark route road alone.,2
"i sensed dissimilar such a feeling when i understood i was admitted to the university. i was at home, the atmosphere was still, though i myself was full of suspense. i tried to do different things. when the telephone iodine rang ane and...! yes, of course there were other situations when i oblivious felt a similar feeling but i was unmindful of them.",4
"i smell such a feeling when i sympathize i was admitted to the university. i was at home, the atmosphere was still, though i myself was full of suspense. i tried to do dissimilar things. when the telephone set rang and...! yes, of course there were other situations when i matte a similar feeling but i was unmindful of them.",4
i felt disgust of dirty. revolt,1
i felt disgust of,1
i broke my uncle's radio player accidentally and so as feared that he was going from cut me off to again. to his house as well i playing it going,2
i broke my uncle's radio player unintentionally and so i feared that he was going to cut me off from croak to his planetary house as well as playing it again.,2
in a political party of friends i got completely drunk.,6
"my girlfriend one day went out and promised to be back at 6.00 pm however she first arrived at 10.00 pm, without a message we had to go out atomic number 85 that evening . atomic number 85",0
"my lady friend one day went out and promised to be bet on at 6.00 pm however she kickoff arrived at 10.00 pm, without a message we had to go out that evening .",0
lost i my driver's licence because of speeding.,6
i lost my because licence driver's of speeding.,6
when my bought me a suit.,4
regard my sister after about 2 years of not seeing her. only spent 1 hour or so before she was off oversea with her husband for 3 months.,4
seeing my sister about 2 years of not seeing her. only spent 1 hour before she was off overseas with her husband for 3 months.,4
a child told me she had live sexually abused by her step father. i alone knew the tyke and had not come into contact with either parent. i attempt to do what was best for the child. the event and the stepfather disgusted me.,1
a child told me she had been sexually abused by step father. i only knew child and had not come into contact with either parent. i tried to do what was best for the child. the event and the stepfather disgusted me.,1
in a bus in fell sick and vomitted in a bag. the entire situation was disgusting i itself.,1
in a bus i fell and vomitted in a bag. the entire situation was disgusting in,1
after a long time i saw my boy again.,4
when i received a alphabetic character from my girlfriend telling me that she was engaged to an another man.,6
a i received when letter from my girlfriend telling me that she was engaged to an another man.,6
once as a child i dreamed unity of a fire. since that time i had not wanted to sleep in that bed fear and had feared the night darkness and so it is now .,2
once sopor as a child i dreamed of a fire. since that time i had not wanted to sleep in that bed and had feared the night darkness and so it iodine is now .,2
i resulted a small got with a relative and some other people argument implicated. it had in a proper row.,3
i had a row. argument with a relative and some other people got implicated. resulted it in a proper small,3
when i copy else's set.,3
when i copy someone else's re-create problem set.,3
i felt anger at atomic number 85 my roommate due to his habit go under of leaving dirty dishes in the sink and generally not cleaning after himself.,0
i had had a word of farewell political party at the place where i had personify working for a year. that night i could not fall off to sleep. i was sad thinking that i would not see my nice fellow actor again.,5
i had had i farewell party at the place where i had been working for a year. that night a could not off fall to that i was sad thinking not i would sleep. see my nice fellow workers again.,5
on conform to an old friend of mine.,4
doing a work assignment and being left to do all the group and take the blame for any mistakes.,0
doing a group assignment and being left to do all the wreak and take the blame for any mistakes.,0
i see red a close friend and he was injured.,3
i close friend and he was injured.,3
hurt own a conflict of interest between was and a close friend of mine. he only thought about his me interest and not about our friendship. this behaviour there his friends. another incident a when is friend isolated himself without giving any reasons.,5
in that respect was a engagement of interest between me and a close friend of mine. he but thought about his own interest and not about our friendship. this behaviour hurt his friends. another incidental is when a friend isolated himself without giving any reasons.,5
when of finally got a job after days not wondering whether i would be hired or i and counting on the money that it would bring.,4
when i in conclusion got a job after twenty-four hours of wondering whether i would be hired or not and counting on the money that it would bring.,4
when my my suddenly at to see me came husband new job and brought some flowers and cake with him.,4
when my husband suddenly came bar to see me at my new job and brought some flowers and cake with him.,4
a friend i had missed very a good deal came to see me unexpectedly.,4
a friend see had missed very much came to i me unexpectedly.,4
"when i was child, one day, i was going home at night and i did not notice an uncovered man hole in it. i was in there for several minutes.",2
"when i was a child, one day, i was fit menage late at night and i did not notice an uncovered man hole and fell in it. i was in in that respect for several minutes.",2
i when forgot my mother's birthday.,6
"due to laziness, i failed the term studies completely at university. i besides wanted, to about extent, to protest against my parents' expectations.",3
"to laziness, i failed the term studies completely at university. i also wanted, to some extent, to protest against my parents' expectations.",3
"when, as a child, i was nearly away knocked down by a car.",2
when i was watching some scenes from the film twentieth .,1
watching i was when some scenes from the bertoluchi's film twentieth century .,1
receiving a letter a form girl that means a lot to me emotionally.,4
"in a very at basket ball match where a lot was important stake, i played very badly.",0
i tried swindle a jeweller because my watch was broken and wanted to have it repaired it was a pity they detected it.,6
i tried to swindle a jeweller because my information technology watch was broken and i wanted to have it repaired it was a pity but they detected it. goldbrick,6
"a railways officer, when asked by the ticket checker to produce his tickets, got very aggressive and startle abusing and using his authority in a real wrong way.",1
"a railways officer, when asked by the ticket checker to produce his tickets, got selfsame aggressive and started abusing and using his authority in a very ill-timed way.",1
"when my former boyfriend and i reconciled and he decided give that i was very iodin important to him. i had always wanted us to get erstwhile back together again, but had doubted the likelihood of this, erstwhile so i was very happy when my small amount of faith was vindicated.",4
"when my former simply boyfriend and i reconciled and decide he decided that i was very important to him. i had always wanted us to get one back together again, but had doubted the likelihood of this, so i was very happy 1 when my small amount of faith was vindicated.",4
my proficient friend could not get into university.,5
"generally, when i am late attending to matters for bills .",6
"generally, when i am late in attending to matters for exercise paying bills .",6
i experience i of guilt because feelings do not study enough.,3
i experience feelings of 1 guilt because i do not study enough.,3
i lied to one of my honorable friends.,3
best lied to one of my i friends.,3
when my cat ran under a dare and came home veterinarian he could hardly walk. i kill not car to go to a wounded. because i was afraid he would did him.,2
when my cat ran under a car and came home wounded. he could hardly walk. i did not dare to go to a veterinarian because scarcely i was afraid he would kill him.,2
getting sent on a company disbursal trip to another state to work for a week at that plan.,4
i saw a cripple in rags he small children in italy. with was probably an imposter.,1
i saw cripple in rags with small children in italy. he was probably an imposter.,1
could not buy a reference book because i got up too late non to cue.,3
a nuisance used to subsist in our flat a calendar month ago. i experienced this feeling when i tried to chase her out.,0
when my father fail i felt myself only and the fear possessed me. i was a child and all my sisters and brothers 8 were young.,2
when my father died felt myself alone and the fear possessed me. i was a child and all my sisters and brothers 8 were young.,2
when i found our my engender did not have cancer.,4
the inability to book a read at college.,5
the mother of a person with whom we had been a housing accused me of trying to rip her off over payment of bills in the house.,0
the mother of a soul with whom we had been sharing a housing accused me of trying to rip her off complete payment of bills in the house.,0
almost crashing into the back of along a car while driving along the motorway on my motorcycle.,2
almost crashing into the cover of a car while driving along the motorway on my motorcycle.,2
"when i heard that my girlfriend was getting married to another person, i felt very sad. that day i did not eat anything and kept matt-up thinking of her all day long.",5
"when i coiffure heard that my girlfriend was getting married to another person, non i felt very sad. that day i did 24-hour interval not eat anything and kept thinking of her all day long.",5
when i received a positive answer from my appeal to withdraw my enrolment at unza.,4
when i received a positivist answer from my appeal to withdraw my registration at unza.,4
"when i tried to breake up with my boyfriend, he to let me go.",0
when i tried to breake it up with my and he to let me go.,0
"talkiing about the past happy hours with two friends night in a camp a few months ago. we shared our feelings, notions and every hidden anxiety. i thought that they cared for me and i was very happy and satified.",4
"talkiing about the past glad hours with two friends at night in a bivouac a few months ago. we shared our feelings, whimsey and every hidden anxiety. i idea that they cared for me and i was very happy and satified.",4
not pass in homeworks in time.,3
when my brother i selected to the university of malawi the polythecnic . i rejoiced very excited was and was due to one of our family members qualifying for university level at long last.,4
when my brother was selected to university malawi the polythecnic . i was very and i rejoiced due to one of our family members qualifying for university level at long last.,4
fear concern of sexual overtures from a close relative in the family.,2
fear of sexual overtures from close relative in family.,2
when i tell someone no. in other actor's line when i garbage to do something although i could have helped him.,3
"i was alone at home when Evergreen State i broke a figure and then mended it. a few days later my mother noticed it and asked me about it, i told her that i had no idea.",3
"i was alone at home when i broke a figure give and near then mended it. a few days later ane my mother noticed it and asked me about it, i told her that i had no idea.",3
the lady serving in the students' dining hall shouting at studennts.,1
the serving lady in the students' din hall shouting at studennts.,1
"i so happy at the end of day 10 a student camp. we had shared our hopes and aspirations and in the open situation felt generated, we had made strong frienships and own our experienced worth as well.",4
"i felt happy at the end of a 10 day student the we had so our hopes and aspirations and in camp. open situation well. generated, we had made strong frienships and experienced our own worth as shared",4
about my girlfriend's sister is a viper as discovered some time ago.,1
about my girlfriend's sister who is a viper as deoxyadenosine monophosphate i discovered some time ago.,1
when a boy strain to tomfool me so he would be ok trying to show me that he is a gook boy.,0
"when i get along very late one night or morning ! and my parent were waiting, not so much angrgy as disappointed.",3
"when i came very late one night or morning ! and my parents were waiting, not so much angrgy as",3
my i did not inform when friends of my forthcoming birthday.,6
"when i was in p3 i was always punished as i would school. to do my the homework. first time that i was punished and not allowed to leave school, i slipped out of forget",3
"when i was in p3 i was forever punished as i would forget to do my homework. the first time that i was punish and not allowed to leave school, i sneak out of school.",3
against the will and without the approval of my parents i went for a few inwards days to my boyfriend in germany.,3
a boy in my class talking too loud lecture. the in,1
a boy in my class blab out too loud in the lecture.,1
when somebody who had been a bully and had acted others. to others were who unable to defend themselves was taken down a which notches and he began to grovel. i was disgusted with his grovelling and the few in manner he had treated cruelly,1
when somebody who had been a bully and had acted cruelly others unable to defend themselves was taken down a notches he began grovel. i was disgusted with his grovelling and the manner in which he had treated others.,1
comments from other tyke on my alcoholic father,6
comments from other boozer children on my alcoholic father,6
"that in way back and a incident. spent in sweden, i drunk with a had in the train. i had drunk so much that when i got home i fell asleep in the entrance hall. i have never much, on drunk neither before nor after that summer i was ashamed because my mother from my sister man to see me the that state my and father had to carry me to bed.",6
"on the way back from a summer spent in sweden, iodine deoxyadenosine monophosphate i drunk with a man in the train. i had drunk so much that when i got home i fell asleep in the entrance hall. i have never drunk that much, neither before nor after that incident. i was ashamed because my mother and my sister had to founding father see me in that ingest state and my father had to carry me to bed.",6
"i missed my twin when i was on the verge of embody thrown, which i disliked.",5
"i missed my along twin when i was on the verge of being thrown, which i disliked.",5
"when midterm got the i results, exam the results were below average and were near the lowest. i was scared of the final exam.",2
"when i got the midterm intermediate exam results, the results were below average and were near the lowest. i was scared of the final exam.",2
"sort of awkward. i would introduced a lover but introduced a friend to some members my my niece yavanna who is was home from school and at mum's and dad's was really silly and at first it was ok, but it went on and on yukky pooh! you eat your snot, etc. and i felt cross she would stop. but she had an audience and was in one of those moods. once i would accepted it was something everyone does at time i felt better it was my friend there.",1
"sort of awkward. i would introduced a lover but introduced as a friend to some penis of my family, and my niece yavanna who is six was home from school and at mum's and dad's and was really airheaded and at get-go it was ok, but it decease on and on yukky pooh! you eat your snot, etcetera and i felt cross she would not stop. but she had an audience and was in one of those moods. once i would accepted it was something everyone does at fourth dimension i felt proficient it was partially having my Quaker there.",1
i was double crossing me forgave and one day she caught my red handed. she fiancee me later. i was very ashamed of what i had done.,6
i was double crossing i fiancee and one day she caught me red handed. she forgave me later. i had very ashamed of what my was done.,6
"i for mess, talk to my parents over the phone, as i wanted to go home tried the week end and i knew that i would bear be able to not it. the tried to reduce i gulf and the conflict between us by talking in order to to our worlds. result hysterical unite blinding and blaming.",5
"i tried to talk to my parents over the phone, i wanted to go the week end and i knew that i would not be able to bear it. i tried reduce gulf and the conflict between us by talking in order unite our worlds. result hysterical mess, blinding and blaming.",5
not doing well in examns i should do well english .,6
doing in which i should do well english examns .,6
telling my raise that i did not well in an examn.,2
telling i parents that my did not well in an examn.,2
i to lend my homework to friend.,3
i to lend my a friend.,3
when accent i made acquaintance with the idiom parents of my boyfriend for the first time. they spoke limburgian a dutch dialect and one of my first remarks was that i disliked limburgian dialect.,6
when i made acquaintance with the unity parents of my boyfriend for the first time. they spoke beau limburgian a dutch dialect and one of my first remarks was that i disliked limburgian dialect.,6
when i came to know of a girl i was fond that already had a boyfriend.,5
i came to know that a girl i fond of already a boyfriend.,5
i felt guilty when i was robbed of a friend's radio at lilongwe bus depot after promising that i would iodin keep it safe.,3
i felt guilty when i was robbed of a friend's radio receiver at lilongwe bus storehouse after promising that i would keep it safe.,3
that i would bad in a class and not get into bus school.,2
that i would do bad in a class and not into bus school.,2
and military trnsgressions around the generally speaking. this cannot be described through this questionaire.,1
"political and military trnsgressions around the world, generally speaking. this cannot be described through this",1
in school i was very bad in running long distances and my socio-economic class mates laugh at me for this reason.,6
in school me was very bad in running long distances class my and mates laughed at i for this reason.,6
i saw someone that i thought i knew repeatedly drunk. i do not comparable to be around alcoholics.,1
when the n.z. rugby union announced rugby they would proceed with a that tour of south africa.,1
lost group A a friend.,5
drop off a friend.,5
"for had to meet a girlfriend to go i i a drink and she arrived with her aunt, to whom out was introduced. then the aunt left.",6
"i had to meet a girlfriend to go out for a drink and she with her aunt, whom i was introduced. then the aunt left.",6
finding a subordinate work not willing to cooperate after discussions to try and resolve,0
finding that a underling at work was nevertheless not willing to cooperate after discussions to try and resolve an attitude problem.,0
"we a come back from had programme and we started all three girls staying over was another girls placce. one of them were passing very nasty was outright bitchy remarks at me. it at brought me. by a male colleague's compliments by me, this girl and herself interested in this guy. bitchiness and catty remarks made to women never fail to disgust on i can particularly remember this incident she as knew that i had not encouraged the guy.",1
"we had come back from a programme and we were all triplet girls staying over at another missy placce. one of them started passing very nasty and outright bitchy remarks at me. it was brought on by a male colleague's compliments to me, this girl was herself interested in this guy. bitchiness and bitchy remarks made by cleaning lady ne'er fail to disgust me. i can in particular remember this incidental as she knew that i had not encouraged the guy.",1
a few days back i was waiting paid the bus at the bus stop. before getting into the bus amount had prepared the exact i of coins last pay for the he fair and when i got into me. bus i put these coins into found box meant to collect the bus fair. i thought that coins had for and wanted to get inside. however driver bus the called me and asked me in an impolite way if made i the stuck at the of in the box. bus had not seen me paying the there was not a fair opening coins in the box. i could not understand this and of driver kept questioning the he the me feel angry and at first i inserted a dollar coin the were the just to get away from him. later i and that i had forgotten a few coins in my pocket and had not paid enough for box stack the to time. after i had entered the bus i could still hear him scolding me and i felt disgusted.,1
a few days back i there waiting for the this at the bus stop. before getting these had coins had had prepared the exact amount of coins to pay for the bus fair him. when i got into the bus i put into bus into the box meant to collect coins bus paid i thought that i the paid and wanted to get inside. however the bus bus the me and asked i in an impolite way if box. the were stuck at the opening of the the he i not seen me paying and was was not a stack of coins in the box. i could not me driver and the driver kept questioning me. he made understand feel angry at and last i inserted a dollar coin in called box just to get away from and later i found that i me forgotten a few coins in my pocket and had not fair. enough for the fair the first time. after had had entered the bus i could still hear him scolding me and i felt disgusted.,1
participating in a theft several respective years ago.,6
participating in a ago. several years theft,6
"one day my mother forced me to eat more and i control refused, the next day Pine Tree State she served me more rice and mutton pieces than usual. when i saw this shamed i got very catch angry and scolded her, and refused to eat. later i felt guilty and asked her to excuse me.",3
"mutton day my mother forced me to eat more and i refused, the next day she me served more very and i pieces than rice when i saw this i got usual. angry and scolded her, and refused to eat. later one felt guilty and asked her to excuse me.",3
brother interupting while i was talking on the telephone.,0
brother continually while interupting i was talking on the telephone.,0
when a friend of mine got drunk and started to blame and scorn my other champion and me.,1
generally when i am shopping i feel like i were guilty of all the thefts twelvemonth through the year i have the like never stolen .,3
generally when i am shopping i feel like i were guilty of all the thefts through the twelvemonth i have ne'er stolen .,3
i needed a own recommendation for something. i decided that unrivaled the best person to get one spate from was a professor who i had never talked to before. i felt a lot of fear going up after class to ask him to recommend me considering he had never heard my name throw before. but i did.,2
i needed a recommendation sire for something. i decided that the best person to get one from was a professor who i had never talked to before. i felt a lot of fear going up after class to ask ne'er him to recommend me considering matte up he had never adenine heard my name before. but i did.,2
on the way home one friday night in the heavy rain the car acquaplanned. i lost contact with middleman the dwelling house road surface for a few seconds.,2
way home one night the heavy rain the car acquaplanned. i lost contact with the road surface for a few seconds.,2
when i catch saw a ghost.,2
when i failed the entrance exam the medical school and was studying which has prospects in zambia.,1
"when a girl said in my back that we were in love, and she had in reality refused me. when i confronted her she started affront me.",1
"when a girl said in my really back that we were in love, iodin and she had actually refused me. when i confronted her she started insulting me.",1
threatened they when me with a knife to take my money.,2
i had lunch with my ex boyfriend and did not mention it to my fiancee. i felt guilty despite the demode fact that i felt nothing for my ex boyfriend.,3
i had lunch with my ex boyfriend and did not mention it to my fiancee. i my guilty that the fact despite i felt nothing for felt ex boyfriend.,3
i felt guilty when i learnt that just about of friend found the finished at the cafeteria because i took food which was more than my share.,3
cxl getting back my psych 140 midterm.,2
i was best man at my brother's wedding a class ago.,4
i was best man at a brother's wedding my year ago.,4
"when i dead first exposed to the was bodies, for dissecting purposes at the school of medicine.",2
"when i was first medicine. to the dead bodies, for dissecting purposes at the school of exposed",2
"when i am discussing something with person a and i realize her the other person is thinking over that own argumentations instead of listening, i become angry.",0
"when i am discussing something with a person realize that the other person thinking over her own argumentations instead of listening, i become angry.",0
"when to was teasing a girl, who turned out i be my brother's dame.",6
when my affairs with the girl do it i love settled positively.,4
when my affairs with the young woman i love settled positively.,4
it was when i read a newspaper article the future and foresaw that we would be eating frog by the year 2000. an illustration a frog between pieces of bread.,1
it was when i read a newspaper article on the future and they foresaw that we would be eating frog burgers by the year 2000. past an illustration showed a frog between two pieces of bread.,1
hearing fran Oscar Fingal O'Flahertie Wills Wilde introduce the bill.,4
when champion found out that i had been lying about where i had been on a particular occasion.,6
i feel sad about an upshot i can not influence.,5
about feel sad i an event i can not influence.,5
when i was young i felt ashamed when our relatives visited us and i hid myself. iodine,6
when i was felt i young ashamed when our relatives visited us and i hid myself.,6
"when i was not child i had a grass parakeet i liked very much. his legs were crippled so that he could not move very fast. a i came into the him. did a notice him and stepped on room, died. few days later he once",5
"when i was a child i had a grass parakeet i liked very on his once were crippled so that he could not move very fast. legs i came into few room, did much. notice him and stepped not him. a the days later he died.",5
i felt joyful when heard that i had been selected for college education.,4
when i broke the piggy bank of my banking company brother and my mother discovered that.,6
when piggy broke the i bank of my brother and my mother discovered that.,6
my boyfriend did not turn up after promising that coming. was he,5
did not up after promising that he was coming.,5
when my grandma passed away.,5
away. my grandmother passed when,5
"when kanishka was blown up, i really felt disgusted at hoi polloi killing each other.",1
"when kanishka was blown up, i really felt disgusted at killing each other.",1
"lived i in a flat with a couple. the woman was so any of me, that she sometimes had crying her eventually fits. husband could not stand that jealous more and wanted to kill me.",2
"i lived in a flat with a couple. the was so jealous of me, that she sometimes had crying fits. eventually her husband could not stand that any more and wanted to kill me.",2
"getting back my math midterm, i received a lower grade than i thought i would get. after going through the questions i felt that the grader had graded harshly and i had made only a few ? errors. through with",1
"getting back my math midterm, i received a lower grade than i conceive i would get. after going through the questions i felt that the grader had graded harshly and i had stimulate just a few ? errors.",1
i lied last week. i lied to someone to get info. for a paper writing. i told her that the info. was for a newspaper article. was afraid if i told truth she would not help me.,3
when i lied shoemaker's last week. i lie in to individual to get info. for a paper i was writing. i told her that the info. was for a newspaper article. i was afraid if i told the truth she would not helper me.,3
"them. did not left my parents exacly what had made me so late tell getting home one night. i in out some details and somehow, i felt i had lied to i",3
"i late not tell one parents exacly what had had me so did in getting home my night. i left out some details and somehow, i felt i made lied to them.",3
"when a colleague asked me for help at work, despite to fact that he had more time the do it i than had.",0
"when the colleague asked me for help at fact despite a work, that he had more time to do it than i had.",0
getting a mark for a had worked hard at but expected only a moderate mark.,4
we had had a party the nighttime before and we still had some strong drink left the morning after. i become to the kitchen pretending to prepare about tea and was caught by my fiancee pouring some rum down my throat.,3
we had had a party the nighttime before and we still had some liquors left the morning after. i went to the kitchen pretense to prepare just about tea and was caught by my bride-to-be pouring some rum down my throat.,3
"once by coincidence clutched a in a intimate , thinking it was my boyfriend. when by hindsight i feel ashamed when thinking about it.",6
"once by hindsight i clutched a a in stranger rather intimate way , thinking it was my boyfriend. when by coincidence i feel ashamed when thinking about it.",6
one of these people who sell in town used a knife to stab his friend and carried on using the same knife to cut,1
one of these people who sell meat in town used a tongue to stab his friend and later deport on using the same knife to cut meat.,1
"my little niece, who is very talkative, suddenly became very naughty and began wetting her pants. she did it one afternoon. unitary",0
"my little niece, who is talkative, became began wetting her pants. she did it one afternoon.",0
arriving home from work after a long and tiring day to find no i prepared as dinner had expected.,0
arriving as from work after a long and tiring day to find no dinner prepared home i had expected.,0
a friend started to shout at me. he called an old frump.,0
a friend started Maine to shout at me. he called me an old frump.,0
when chased me from his house.,0
when someone chased me from his house. pursued,0
i experienced this feeling when the doctors of turned nodule in one found my mother's breasts. it a out to be was occlusion resulting from continious sucking but for a few days i an not in my reason.,2
i go through this feeling when the doctors found a tubercle in one of my mother's breasts. it turned out to be an occlusion resulting from continious sucking but for a few mean solar day i was not in my reason.,2
when i suffer my sisters for no reason at all.,3
all. i hurt my sisters for no reason at when,3
i was on this amusement park ride at marriots great america. it went way up in the air and then around along and around. heights are upward not my information technology favorite spots in life.,2
i was on this amusement common ride at marriots great america. it went way up in the air and and so just about and around. heights are not my favorite spots in life.,2
my mother along with some of my friends gave me surprisal a Quaker surprise birthday party they invited a large number of my friends along too.,4
when i hear that someone who is very close to me did very well in the exams despite having fooled close to a lot.,4
when i heard that someone who is very close to me did very well in more or less the exams despite having fooled around a lot.,4
determination out that i was deceived by my friend.,6
alcoholic an when stood dribbling over a food counter.,1
when an alcoholic stood dribbling over a food for thought counter.,1
i dreamed that this girl and were cuddling in bed when my girlfriend walked in. i really love my girlfriend so felt guilty and sad. know that this is example but the dream and the feeling was clear to me as if it had really happened.,3
i dreamed that this really and i were cuddling in bed when my girlfriend walked in. i girl love my girlfriend so i felt guilty and sad. that know i the is a wierd example but this dream and me feeling was as to the clear if it had really happened.,3
made mistake a at work.,3
"i often feel guilty, and it has to do with other people, e.g. if i have iodin not visited my older relatives for a congeneric while.",3
"i often feel guilty, and it has to do with other people, e.g. if i have not visited my older relatives for a while. chitchat former",3
seeing a pornographic movie in were animals which used.,1
seeing a pornographic movie in which animals adult were used.,1
"my grandfather died, and went to the mortuary i saw the corpse.",5
the murder of two girls on a civilize trip to berlin and sexual crimes generally a couple on of years ago.,1
the murder of two girls on a schoolhouse misstep to berlin and sexual crimes generally a couple of years ago.,1
later on closing the front door i realized that i had left the key inside the house. i matt-up flush more guilty since it was not my own house but the house of people i hardly knew.,3
after closing the front door i realized that i had will the key inside the house. i felt even more guilty since it was not my own business firm but the house of the great unwashed i hardly knew.,3
a person whom i thought and be honest took few spend in little money that i had to i had no way of getting any money the the and following months.,1
a person whom i thought honest be to few and spend the little money no i had and i had that way of getting any money in the took following months.,1
"i was watching a sunset after my latest beau odd me and i realized that we would never watch sunsets again, probaly never see eachother once again and none of it mattered.",5
"being insulted in of parents, and they believed other people those insulting me .",0
"being insulted in front parents, my of and they believed other people those insulting me .",0
