text,label
it was last september when i felt very sad. it was when i heard that i was not selected to study in the university of malawi.,5
when i was a child i had to recite a poem in a show at the end of the term.,6
at school teacher for not allowing us to go out on new year's eve when on a class trip overseas.,0
i felt something close to that when i saw that there was a man on the terrace of the flat.,2
i felt guilt to have come back from home without seeing my father. when i went home he was at work.,3
"one night we were having a barbecue on the beach and i needed to go to my car, which was far away from the beach. it was very dark as there were no street lamps. i ran in the dark, very scared, i ran as fast as possible.",2
robbery mentioned under sadness.,1
i did not attend a social studies observation class for 1 whole week i am a student trainee teacher . anyway the other teachers thought this was okay because the teacher i was supposed to observe was not well liked. the teacher was in fact really nice to me but i wanted to get out of teaching a hard topic he had given me.,3
when i failed to answer a simple question.,6
"when i was walking on the street, i slipped on the dung of a dog. i did not fall down, but i felt disgusted by the bad smell on my sole.",1
finding out that life span in china is shorter than in the west.,5
my room mate locked up our room without specifying where i would find the keys. i had to spend several hours in my other friend's room.,0
"make a mistake, offended my friend.",3
when i was accepted into the medical school. medicine is a profession that i have desired ever since my childhood.,4
when my half brother became seriously ill with cancer and died later.,5
there was a family fight in my house some time back. my uncle had given me a watch as a present and i lost it. during the fight he accused me of having sold the watch. i was disgusted at his false accusations.,1
when i was hitch hiking and i went with a man who drived like a madman.,2
going out with another girl besides my girlfriend and not telling her.,3
"when i see that some people remain cold and egoistic with regard to close friends, even in situations that those friends need them.",1
when i was bringing in the shopping and nearly stood on a snake.,2
i feel a sense of joy whenever i complete a piece of writing which is part of my work. intense reading also brings me joy. i also feel happy when i reminiscent about them.,4
i feared that my dog's eye was infected too much. he had played around in the weeds and a foxtail had gotten under his eyelid. i took him to the vet and i feared that he may go blind because of the foxtail.,2
bad food in the students' dining hall.,0
"one of my best friends accused me of giving up to early on problems. it was only a casual remark on her side, but i was angry and hurt.",0
my father promised me a bicycle for my birthday. just before my birthday he forgot he promised this to me.,0
"i lived in a student house, where you shared the lavatory and shower with a fellow student. the shower cubicle formed the connection between both appartments. my neighbour very often was drunk and aggressive. one night, i was afraid that he would enter my room.",2
my 80 year old grandfather underwent three successive operations during a single year. the third operation was risky and i was scared that he would die and feared that my grandmother would be very sad.,2
"in the 12 83 my boyfriend asked me to forget him, as it would be easy.",5
the emotion came when a certain boy opened my locker without my knowledge.,0
when my grandparents moved to another part of the town.,5
"i was so excited once that i told my classmate that she was old, this hurt her and i felt guilty.",3
when my sister was very ill and was admitted to the hospital.,2
a film on zombies.,2
"when i saw a big man hit another one, and nobody did anything.",0
"a sunny autumn day, after a long rainy period.",4
i felt guilty when i was given a prize which belonged to someone else.,3
receiving personal criticisms early in the morning.,0
when my child was born.,4
"in the morning, the cat of my landlady had vomited on the floor, near the staircase i take to go to the bathroom.",1
my parents did not let me go on holidays with my friends.,0
when i dated a close girlfriend's boyfriend a few times. he told me that it was over between them and i accepted it. when she found out she finished our friendship.,6
"i was in a train when a woman started talking loudly and attracting everybody's attention. the worst thing was that she was discussing something, about which she knew nothing, with another person.",1
at boarding school someone put a lot of tiny thorns on my bed. when i complained everybody began teasing me and laughing at my inability to find out my enemies. i lost my temper.,0
"while trying to get my little brother over a ditch, he fell on his head and started crying. i was scared of having caused him permanent injury.",3
"a few weeks back, as i was in a hurry to leave the house, i left some of my things lying around. this is something i never do. my uncle,who lives with us, as we live in a joint family, remarked that we were always doing things like this. this really got me mad.",0
i felt guilt when my friends were punished to slash grass at the gound because of making noise in class. i was in the group of noise makers but i denied having done any noise.,3
"when i left after the examination to enter the university, and even though i had studied the whole year i made a bad exam.",0
"one night we, all the family members, were sitting in the front corridor of the house when a gentleman looking person came in. he was my father's client and he had come to bribe my father in connection with the proceeding case. at my father's refusal he abused my father, my brother and i could not control our temper and we rushed at him.",0
i felt guilty when i stole the boyfriend of a friend of mine.,3
"in a film there was a scene in which a rat was sliding on a bed, leaving a trace of blood behind, finally it entered the mouth of one of the actors.",1
"in the house where i live there is a new flatmate. his friends unfortunately are the dirt of society, intelligent, fashonable, rich and bored. at a party recently they were doing things i did not like done in my house. i felt angry at them.",0
heated discussion with spouse concerning new house.,0
"a friend of mine, who had repeated a year at school once before, did not pass the final examination and had to take it again half a year later.",5
two timing going out with 2 guys at once secretly .,3
my father died last year after an 8 week severe illness.,5
when i had to come back from my village last christmas.,5
cheating to get the best grade on a test in 7th grade.,6
they asked me to throw the rubbish into a dustbin which had some awful liquid accumulated at the bottom.,1
when i had been obviously unjustly treated and had no possibility of elucidating this.,0
cannot describe any disgust situation.,1
i got a very good grade on one of my midterms a few weeks ago.,4
this last august when my parents dropped me off and moved me into college i did not know anybody here i was 17 and berkeley really scared me.,2
blank.,4
in contact with a poor family of northeast it was offered to me a crab to eat at my request. but the fact that this crab was prepared antihygienically and his appearence was also antihygienically it caused me disgust but i ate it anyway.,1
when i entered the operation theatre and underwent a difficult operation.,2
"anger at doctors for their treatment of me after giving birth. they left part of placenta behind and i bled heavily for twelve weeks due to this, i felt weak and emotional, and they said i needed psychiatric treatment and give me no support.",0
saw a beggar on the street china still so poor .,6
such a feeling springs up in me sometimes when i have meals at a catering establishment. it is a result either of the look of the food or when watching the way some people eat.,1
a younger brother of a good friend of mine died asthma .,5
"in the holiday cottage of our association, two of my pals came to wake me up early one morning by bringing a radio played at the highest volume into my room it was the morning service at its loudest.",0
i once stole a shirt from the department store in which i work. i have been promoted to work in a very privileged section of the store. their belief in my integrity makes me feel even guiltier.,3
i experienced joy when i got the results i had made it to the second year.,4
it was last week on sunday that i was walking with my girlfriend along kawale road going to town so i tried to stop a car for a lift and the driver did not stop and i felt shame because people were looking at us.,6
i had taken the responsibility to do something and i had prepared for it. however i failed because of my timidity. after three attempts i still could not adapt to the atmosphere and failed as before. i felt imcompetent and felt that the others would think that i had not prepared for it.,5
i was very happy when i passed the b.a with first class marks.,4
"for example, to feel bad because of one's attire, to be among people who do not belong to the same social class, to give a wrong answer in class, to be surprised in particular situations.",6
my boyfriend decided to make an end to our relationship.,5
had a nice letter from my close friend.,4
"i asked my friend to come with me to a disco because i wanted to be with a person i know well. but when i amused myself with others i let my friend sit alone, although i had asked her to come.",6
"i feel shame when i have made a promise, i cannot keep it and this has negative effects which are caused by my behavior.",6
"when my elder brother, who had gone abroad to study for six years, came back home safe and in good health.",4
"inventing a fictitious series of events, as a result of which i ended up in a conflict with my two closest friends.",3
"a friend of mine had promised to arrange me some tickets for a concert which i considered important. he could not get them the way he thought he would, so he gave up the whole thing.",0
misunderstood by a close friend for the wrong reason.,0
i had to take care of my little brother. when i met a friend i did not pay attention to him for a certain time and he was hurt while he was playing.,3
when i got the positive result of my examination to achieve the bachelor degree in plychology.,4
close friends talking badly of other friends.,1
failing university entrance examn.,6
when i was 10 11 years old my father travelled very much for his work he passed three months away from home .,5
i used to have two boyfriends in the past. then one of them wanted to get engaged to me. i agreed but was guilt conscious for disappointing the other one.,3
"once my friend and i got into into a hot discussion on a very controversial topic. at one point of the argument i disagreed with her totally and i took what she was saying as an insult. so i couter argued and unknowingly hurt her emotionally, i felt very sad about this.",5
as a kid my mother caught me stealing sugar and giving it to a neighbour.,6
i have a very big family. at my grandmother's funeral we all met and everybody pretended mourning. in reality it was like a fashion show everybody wanted to show himself.,0
"this emotion has never been an intense one, that makes it difficult to recall it.",0
when my husband told me about his pre marital affairs.,1
one time at the hospital i passed near the intensive care room. the offensive smell that came out disgusted me in such a way that i did not even dare to enter the room.,1
"a friend of mine got encouragement and i did not, as the supervisor did not like me.",3
once a friend had pushed me and i had fallen on to a window which then broke. i was taken to tthe principal's office and he accused me of having broken the window.,0
"in the compartment of a public transport railway, i did not give my seat to an old man who was standing near me. it was another teenager who did so.",6
"my mother was stuck by an apoplectic fit, was hemi paralyzed and suffered an aphasia.",5
i slept in a tent at the barracks which caught fire at night and my best possessions got burnt in there.,5
in secondary school i had a class mate who talked too much. once we went to the cinema after school and she sat next to me and commented the movie throughout very disgusting.,1
"after having told an authority figure a very large lie i was told she believed me, because she believed i had never lied to her.",3
i had planned to study for my mid term exams on a certain day and my room mate called me to ask me to go out for a stroll. i tried to make an excuse so as not to go out but she refused to listen to me and insisted that i go out with her. i find it unnecessary to talk to her anymore.,0
this situation happened when my friend john ate my banana which i kept in the cupboard.,0
i was dominated by a certain person and even though i knew it i could not change my own reactions.,1
i was happy to hear that my sister had won a prize at running competition.,4
"a colleague and i were sitting on a bench next to an old man in a shopping centre. the old man coughed and spluttered somewhat, then with his fingers removed the resultant phlegm and mucous from his mouth, and transferred it onto the armrest of the bench.",1
about two years ago my girlfriend suggested that we separate. this really gave me a shock as i had never thought that she would say such things. the reason she gave me was that we were not suited for each other.,5
i escaped from communicating with god for a long time. i did not read the scriptures and i did not pray. i felt that i was getting further and further away from god. i felt guilty as this was because of my laziness.,3
i was disgusted when my little sister had been hit badly by her friends.,1
i cannot remember exactly such a situation. but i know that once i went to a very dirty lavatory and that disgusted me.,1
"i suffer from a disease of my muscles. therefore, i am only able to attend lectures for half a day. so, sometimes i miss obligatory lectures. however, the teachers do not take into account my disease, and punish me with detention work, resulting in an overload.",0
"i went to practice in sweden during summer, and i was afraid that i would not do well.",2
an invitation to spend 5 days at the seaside with all expenses paid.,4
when my mother kept me in leading strings.,0
when i got a message that my child was not feeling well.,5
when i forgot the birthday of my best friend and i innocently came to visit her one week later.,6
making a sexual pass at my cousin with whom i have a very close personal relationship.,3
when felt lonely about writing my family.,5
i kicked the chair in the classroom to express my anger.,3
my boat running into another boat.,2
"when i was dancing with a dame at a social, one of my friends who was interested in her came and took her away from me. i was really angry with him then.",0
"christmas eve there was a tension between my parents, they did not even try to restore a harmonic atmosphere. mother stayed in her room almost the whole day. i felt alone and was very sad.",5
"i got a letter from my best friend, whom i had not heard from for a long time a good letter .",4
when i was not chosen to go to your english lectures.,5
when my mother had a nervous illness.,2
i was very pleased and happy when my older sister came home from living somewhere out of town and i had not seen her for months. we are very close sisters.,4
forgot to give a present to my little nephew.,3
birth of children.,4
when i went to the library three weeks after it had opened and found that everyone was busy.,6
leaving home when my mother thought i had no reason to go and felt that i was rejecting her. she is a constantly depressed person a bit of a worry wort and i felt guilty about having given her this additonal problem.,3
"i was in the dark room, it is insecure and has holes covered with wooden sheets in the roof the establishment had already been assaulted and could be assaulted again.",2
when my elder sister died.,5
every year during carnival i am very joyful i have an intense feeling of happiness then.,4
"i had to call somebody between 12 and 12 30. as i had no possibility to call him at this time, i did not do it until 3 p.m.",3
i was riding with a friend in his car. at a speed of 120 km h on the snow covered motorway i would have liked to get out.,2
"when in grade 3, late home from school every day for weeks because of harassment from a grade 7 boy i lied to mother about why i was home late.",3
i received a grade above average on a midterm chemistry and i expected onevery below average.,4
my boat did not win a race which we were favored to win.,6
"my father was very angry with me, and i locked me up in the shower. then my father knocked his fist through the door, i was scared to death.",2
"being involved in a car accident and having my thumb caught in the glove compartment. my sister and i had a fear of finally telling my parents, since my sister was the driver.",2
a shop in downtown would not accept my visa card before december last year.,0
saw a mate bribing the leader.,1
when i was at an official meeting i asked a question to a person. his response was not directed at me but at the chairman.,0
"when as an 8 year old, i wet myself in school.",6
"when some people, including me, are treated in a way which equates them to an animal or a thing.",1
when a classmate hit me on my occipital region when i was busy studying and concentrating on my classnotes.,0
when one of my closest friends failed to make it to the third year of university.,5
i took part in a football match. the referee was extremely partial to the opposite team. this stirred up my discontent and anger.,0
"when i blamed my failure to the bias and favouritism in the marking system, in fact i had not worked hard enough.",6
"it was quite recently, at the football match between the national teams of bulgaria and france. i felt strong anger with the scottish referee who ran the match quite partially.",0
a wurm dropped on my head.,1
my brother gave me a beating because he could not beat me verbally.,1
i felt shame when i was asked by my cousin that i promised to buy her a birthday present but i did not buy it for her in front of friends.,6
"at a party in which i met an interesting female. we enjoyed eachothers company, while slow dacing.",4
same as above friends who torture animals.,6
i felt it when i saw our headmaster blushed ingratiating himself with high ranking officials.,1
i lied to someone and some time later this person found out that i had not told him the truth.,6
"the day i received the key of my apartment and we could enter in it, for my fianct and i had bought it yet in plans, and it seemed to us that this was almost impossible to happen.",4
"my p.t. instructor also works as a masseur. he wanted to massage me, therefore i had to undress. for the first few times this was not easy for me i got gradually used to it.",6
i was drinking coffee in a cafe and i found a piece of scrubber in my cup.,1
i told mr winter of downtown fashion to go to when he did not accept my visa !,6
"when i, for the first time, failed a junior exam, i.e form 3.",1
"my sister, whom i like very much, asked me for a favour which i refused her for some flimsy reason. some time later i felt sorry for that and something like sadness.",5
receiving a letter from a boy i care.,4
"my classmate at tiss has the habit of biting his nails and ever since my childhood i have never liked this habit. this person is near me in class, dining hall and the campus so i suggested that he should stop biting his nails. however he found it difficult and my disgust feelings have not changed.",1
"a few days back a friend of mine had asked me to call on him on sunday. i had accepted it but later did not go for no specific reason. i just slept in my room. the next day this friend called me up and told me that he had been expecting me the day before and his wife had prepared a very good lunch for me, which had gone waste. i felt very bad about this incident and it has been growing in my heart ever since.",3
when i saw that i had passed the university entrance exam. it made me forget all my problems.,4
when i committed a sin mentioned in anger. a sin of sexual immorality.,1
when i inadvertantly entered the ladies room and met some girls on my way out.,6
when i made the winning goal during a very important football game.,4
"i felt fear of the purest kind after a car accident. the incident and images of horror kept coming back to my mind. i wondered what could have happened to my sister, my friend and me, though nothing very serious actually happened.",2
when i have to take exams i am very excited and have not much time for the housekeeping. then my friend has to do everything.,3
my academic result was poor and i had to repeat the second year. i felt sad about the coming several years.,5
"when i stood first in the b.a exams. earlier i had heard of these boys and girls who were toppers, but when i first heard of me having topped i could not believe it.",4
"when being illoyal disloyal to people close to me. had such an episode with my sister, who should have received my support and attention.",3
after 3 weeks i saw my girlfriend again.,4
i feel ashamed every time that someone makes me a positive or negative critic.,6
"as i was not paying attention, my little brother fell off the table.",3
"doctors ignored relative who complained about pain, and is now dying of cancer.",1
"i was driving a friend's car, and i got close to the pavement to ask my way and i struck a parked car.",3
"one day in class, the professor asked me a question concerning something he had been explaining. he was very close to me beside me and i had no idea what to answer.",6
when i was nearly beaten up by the brother of my girlfriend.,2
when i got home i found that the electrical supply had been disconnected despite my having paid zesco the full bill a few days earlier.,0
when i hit my young sister without a valid reason.,3
thinking about other things in a lecture.,3
shouting at my parents because i was angry about something else.,3
"a certain friend evokes positive feelings, when i am with him but negative feelings when he is not present. i feel the need to express those negative feelings. however, when i speak about him, i always think why do i like this, he does not deserve this, but still i do so.",3
"one day mother slaughtered a chicken for a brother who had come back for holiday. in everybody's absence i opened the foodstore and ate all internal organs of the chicken. when mother discovered, we were all called and i was found with hands stained with soup. i was ashamed being the eldest of all in the family.",6
"i thought that someone was angry with me but, by hindsight, that did not appear to be the case, he even liked me.",4
watching a football game. this remindes me of the time when my father was still alive and when we watched football games on tv together.,5
when i was a child i broke plates because i was not given food on the grounds of coming home late.,1
when a pet died. the pet was the closest friend i had for 15 years.,5
"observing someone in the cafeteria noisily gulping in his food, having extremely bad manners.",1
i attended a ceremony in denmark which is comparable to our halloween. they build a large bonfire and place a life size dummy of a witch. the crowd cheered when the dummy burst into flames.,1
when i heard that i had been selected fot the first year at the university of zambia. this was after my form five at chikola secondary school.,4
a friend called me and told me that she wanted to come and see me. she lived in a village at 50 km distance fom my home town. next morning i expected her but she did not arrive. as i got impatient i called her but her parents told me that she had gone skiing. i was very angry because i had cancelled an appointment to be able to see her.,0
when i had my first oral examination after a long time especially one day before the examination when i had the feeling that i had not studied enough and had not enough time to make up for it.,2
while quarreling with my brother i broke the glass door of the cupboard and a china doll. we were scolded by my father for breaking the door but we did not tell him about the door.,3
i had a quarrell with my boyfriend and decided to finish with him and and my easter holidays.,5
when my mother died.,5
a shop assistant behaved rather roughly with me though she had not the slightest grounds for it.,0
"i am crazy about football. when my team lost a goal in the paulist championship, and so it lost the classifications.",0
"when a friend told me that my education had nothing to do with our discussion. this friend has failed the 7th grade, what made me angry was that i had not used my education to argue.",0
"when i found out my cousin had been killed. i was angry at the world, and her murderer who was her ex boyfriend. it was the worst and most hateful day of my life.",0
"a close relative was at odds with a very powerful firm. all his things had been taken, his dad had died a little before this event. he gathhered his children and vowed to give them a good life with a new start the words were hollow, he bit back his tears .....i asked to be excused and then went and cried in the loo.",5
"when i argue with my boyfriend, i feel as though he feels superior to me.",0
class leader getting me to do things he did not want to do.,1
at my grandfather's death.,5
when i met a good friend after a long time. we had had a quarrel but after two weeks i was really glad to see him again.,4
i was very hungry and just wanted to start eating when a friend called me who usually talks for a long time. i was angry because i was prevented from eating.,0
this week i was phoned by an old friend with whom i lost contact a few years ago.,4
when my special friend said i love you for the first time.,4
"last week, my organization summoned an executive meeting and one of the executive member's pointed out a loop hole in the committee's administration. he could not suggest any improvements, so i quarrelled with him.",0
when my wife gave birth to a baby boy my only son to date.,4
last summer in italy i was attacked by a dog.it was terrible to feel that untidy dirty dog against my naked skin.,2
i was in form five at the boarding school and my friends and i had gone drinknig beer in the nearby village. and we were caught red handed there by a form master.,2
i slandered a person behind his back and he got to know about it.,6
i received a letter form home telling me that my sister was very sick.,5
"when i was in primary 6, my father died. i was very young then and did not know what had happened. the weeping of my relatives and my tears made me sad.",5
losing my job that i had for 4 summers. i took it personally and cried for 6 hours off and on. i wanted to hide away and did for a few days.,5
"when dad went to a sports day and was the only parent there, and he was cheering for us.",6
my friend not allowed to go to the english lectures.,5
i was forced to stay in the canteen and eat the food that i had not asked for but got it anyway.,1
cueing for a bus and the drivers having long dinner.,1
"i felt this situation when a certain woman from a close village shouted at my mother because she did not get what she wanted, she wanted some salt to put in her relish.",1
"when i was house hunting another person got a flat that i would have liked, too, because he heaped a floot of words on the letter.",0
finding out that i am not an as able student as i thought.,2
"my girlfriend and i slept in a lonely hut we had drunk alcool . suddenly some soil fell on us, then some water. although we tried hard, we could not find out the because.",2
"in the army, an acquaintance of mine tended to use his position to advance his own interests.",1
my grandfather had lung cancer and was being nursed at home. i felt fear when i was alone with him and he almost choked on mucus secretions.,2
i had stopped talking to a very close friend of mine. a week later he came over to try and make friends with me again and from the way he talked i felt that he was a very mean preson.,3
whenever i read or think about the way people treat animals and nature.,5
i felt disgust when i saw a friend walking in stagnant water without putting on gum boots.,1
my brother wanted me to buy a flute with him but i did not accept afterwards i regretted it because he became sad.,5
when i got in jungle where there was a great number of snakes.,2
the dying of a close member of the family.,5
"my father was away from home and he did not come back when he was expected, he came back several hours later than expected.",2
an old woman was violently thrown down the stairs of the tube by a group of louts.,0
my boy friend had promised me to come home at about 10 p.m. he did not return until midnight and had consumed a lot of alcohol.,0
"a man tried to have sexual intercourse with me, though i had communicated my unwillingness. later on, i felt disgust at that person as well as myself because i had partly submitted.",1
when i found out some family friends were embezzelling the company they worked for using company petrol and food supplies and claiming furniture and crockery.,1
i was playing in a football tournament and saw the rules openly disregarded.,0
a terrible fight that i provoked with my friend.,2
the last time i had sex.,4
finding that a girlfriend of mine was a prostitute and had been seeing many others during our relationship.,1
"a girl whom i trusted and with whom i had shared personal, confidential matters twisted the facts and told it to a common friend of ours. when this common friend told me the version my friend had told her, i was angry.",0
i was watching a movie alone it was a horror movie. the music was a deep pulsing type not really music. and a light flashed on and off. it was in the complete darkness of a movie theatre that was almost empty.,2
once i had to clean a lavatory which was obstructed. it was in a friend's country house and there was nobody there to help me.,1
landlord putting up rents sneakly and slimily.,0
when i see people who have no sentiments.,1
i had wasted some time instead of doing something i needed to do to give to a friend. also in the time i wasted i had done some things i did not consider morally right .,3
"when i was on a cave excursion with friends, i suddenly lost them and was afraid of losing my way in the cave.",2
in primary school i once faltered while answering a question and the others started laughing.,6
it was on january 1st 1985 when i accidentally broke a fanta bottle in a certain bottle store in zomba.,3
"while cycling in the country, i came across a large herd of cows.",2
on the road there was a dead animal with its entrails showing and its skull crushed.,1
that i did not want my friend to leave on holiday for 10 days because i thought i would miss him. i was constantly trying to persuade him.,3
"the time i shouted at most of my friends at a party. it was as if all my friends had done something wrong, or may be it was the influence of the beer.",6
disgust at a girl i know for continually feeling sorry for herself and never acting positively to do something about her problems.,1
i was disgusted with the hypocrisy of my colleagues from the group.,1
"my mother had fallen down from a ladder when she had been gathering cherries. her back was hurt. just when i arrived, i saw people of the life saving service giving her medical care.",2
recently when i made a slip and blurted out indecent words in my mother's presence.,3
when i failed two subjects last year.,5
"when i saw a woman who had been run over by a train, just off kafue. the woman had been cut to bits, there was blood and splinters of bone every where.",1
"when one has arranged to meet someone and that person arrives late, in the meantime one starts thinking about all that could have gone wrong e.g a traffic accident.",2
when i got to know that my father had passed away.,5
my being admitted to unza.,4
when i was getting so fat.,1
"my illness a few years back. i was sevely down with malaria and asthma, i had lost my health, charm and cheerfulness completely.",2
the joy came when i first proposed a girl at secondary school.,4
"after hearing about the death of my grandfather. first i could not believe it, but later i wept and felt the situation was hopeless. i felt lonely and wanted to be consolated.",5
"this is difficult, since i do not remember feeling disgust towards anyone.",1
when i got my b.a degree with first class.,4
i hit my cousin badly after she threw away my dresses in a pit latrine that the little girl fainted.,3
"this feeling of guilt really applies to moral religious views. i being catholic went against what i was brought up to believe in and had a sexual relationship with my boyfriend. many months later, when i was doing some deeper self analysis i began to feel guilty and realized that i had gone against what i wanted for myself and my future.",3
"when my boyfriend wanted to leave me, i felt sad and melancholic.",5
a chat on the telephone with a friend.,4
"the time i went to see one of my girlfriends at area 18 i found that she was not there but in the room she was sleeping, in the same room there were some women visitors with children so the room was smelling very badly with some faeces and urine in it so i did not stay any longer.",1
at an important moment in a volleyball game we made a point and by this we won a set from a much stronger competitor.,4
i felt disgust of my father when i knew he had a lover.,1
some boys not cueing in the dining hall.,1
i phoned a friend of mine to ask her for news about the marks in an exam. she told me that i had passed.,4
"when i had to talk to some strangers, from whom i was expecting a negative answer.",2
i had too much homework and examinations and i did not know how to organize my work.,0
when i was 4 5 years old my mother gave me some parts of a chocolate bar and ordered me to bring it to my father working outside. on my way i could not resist the temptation and ate it myself.,3
one day i addressed my husband in an abusive manner in front of his friends. later on i realized this myself and felt ashamed of myself.,6
when the mother of a good friend of mine died.,5
when i feel helpless after having tried to help someone without any result.,5
when i was made to feel responsible for the emotional state a friend of mine was in.,3
"when my grandfather died. when i heard about his death, i had a bad feeling in my stomach and i felt as if i had lost something very precious.",5
when i was jumped by three men in a deserted area.,2
on a holiday in france i made a walk in the woods all alone and very relaxed. then a motorbike took me over and i saw the man watching all the time. suddenly the man stood behing me and i ran away fast.,2
my parents were out and i was the eldest at home. at midnight a male stranger phoned us and spoke to me in a rough language. i hung up and heard someone walking outside our door.,2
i spoke to my mother on the phone. she had skin cancer and was waiting to be operated. i forgot to ask her the date of the operation and just before finishing our conversation she gave me the date in passing.,3
my sister and brother in law returned from sri lanka where they adopted a child. i went to pick them up at the airport.,4
"every time i meet a certain person. we cannot get on well together, we dislike each other.",1
"when my wife died in hospital, she was pregnant and had undergone an operation.",5
not being a good host for a friend from a far away place.,3
when a little brother of mine damaged a cassette.,0
my sister had a daughter. i saw the baby for the first time through a pane of glass and she looked at me.,4
i thought i had taken a decision but i hesitated.,6
celebrations on the graduation day with the orchestra playing in the garden i am a part of this orchestra .,4
before an important examn.,2
in a certain occasion i saw a dog in the street eating something so strange gooey that i was not able to eat lunch because i remembered the scene all the time.,1
my elder brother and i have not always had a good relationship and i feel ashamed of myself as i do not call him to talk to him nowadays.,6
"when i saw a picture, in the gothenburg post, of a totally demolished car with two fatally injured passengers. the car was so badly damaged that they could not get the bodies out at the scene of the accident.",1
when i lied to my best friend about a boy she really liked but he did not like her. i told her he did and she bugged him for a long time embarrassing herself.,6
a month ago i turned in an english paper in late after i had already had a previous paper late and promised not to do it again.,6
"a whole crowd of us went to a folklore festival. the instructor of the cast where my boyfriend played was traveling with us. we decided to catch the train that leaved early in the morning because we had business on the following day. the instructor tried to get the upper hand and made us catch the train in spite of everything, all the time he made me angry.",0
"when ,due to hunger and tiredness, i became generally irritated with my fiancee and made cutting remarks which really hurt him. later i realized that my unfounded irritation had hurt the person i love most on earth.",3
late for a lecture and therefore missed it.,3
"i acted in an english play in college and got the best actress award, while our play got the first place.",4
a recurrent lovesickness.,4
a fellow student who seemed very nice later on proved to be a slimy fellow towards a professor.,1
"once when i was studying for my examination, i was asked to do some work which was unavoidable.",1
"quite unconsciously i offended a girlfriend of mine. it was really worthy to pass this fact over in silence, but i acted so, because i believed i was right. in fact it often happens to me to feel guilt, after i have already done the deed.",3
when i realized that i had three more examinations to take.,3
"i went to see a friend. there were other people, too, and everybody brought some present. i was the onlyone who brought nothing. my friend was very hospitable and did not show anything although i knew how he felt.",6
i accused my husband of being late deliberately when he came to pick me up from work.,3
"a member of a religious sect tried to convert me, using really evil tricks to persuade me. after he had left, i was anxious and angry for a long time. after the event, i was alone.",0
"on school, during a fancy fair, there was a stand of amnesty international. there i read for the first time a description of the tortures of a woman, what they did to her.",1
at christmas night there was a good movie on television which i wanted to see for years. i was whining about it till someone told me it was very childish. then i felt shame.,6
i was walking along a subway when i saw a group of louts. i was rather afraid because i was alone.,2
"i experienced joy at a friend's 22nd birthday party. we had good food, good liquid, good company, good music, and an overall warm atmosphere. the birthday girl and i communicate incredibly well. i felt very content, warm and inspired just talking with her giving her a neck massage.",4
talking about snakes.,2
i slipped on butter one evening in the dining commons landed on my rear causing my tray also to land on the floor.,6
"when i was working in delhi, i had gone alone to see the hostel where i would be residing.",2
"the first time that i caressed a girl, i was about thirteen and she was eighteen. i noticed that it did not affect her at all.",6
i had shouted at my younger brother and he was always afraid when i called out loudly.,3
"i thought that i could have avoided the above situation the one in fear if i had concentrated more on my work, which i hate.",3
i went to a friend's baptism as she became a christian after me and i realized that she was more enthusiastic about her spiritual life than i was. when i was with my brothers and sisters of christ i had a guilty feeling which could not be dismissed easily. when pepole asked me as to when i would be baptised my guilt feeling deepened.,3
i had been in love with a certain young man who pretended to love me but one day i found out that he had another girlfriend who was also a friend of mine.,0
"without my permission, my son had made popcorn after coming back from school. the consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?",0
i was raped once when i went through a dark alley at the back of our house. the man pushed me in the bushes. i fought back and succeeded to escape.,2
i was ashamed when i got the lowest result mark in class. all the same i did not worry too much because i knew i would have got much better if i had read enough.,6
"i was beaten up at a private new year's party once, through no fault of mine.",2
when employer made a pass at me whilst i was at work.,1
"when i attended school, our class visited an institution for mentally and physically handicapped persons. although i tried to control my feelings, i was disgusted.",1
"i am left handed. when i attended the first form, we learned to write with pens. i smeared everything i had written. all my friends had written well and wanted to know why the teacher was looking at my note book. i was ashamed.",6
someone not responding to my criticism.,1
when people without my permission pry in my belongings and take things out of it.,0
"at one point in a relationship, my boyfriend was seeing an old flame more than me. at our confrontation tears were she would.",5
when i listened to a conversation of friends talking about the power of money.,1
a person i know who tells lies and so pretending to be better than she is.,1
when i tried to hide a fact from a person for irrelevant reasons and considered such an attitude childish.,6
when we rearranged furniture in our flat and got stuck in a chair.,0
the government's announcement of the withdrawal of the student allowances in 1984.,0
when my mother surprised me while masturbating.,6
i was told i should not visit my sister because the holiday was short.,1
"some time ago we had a tournament in our tennis club. for tactical reasons i was chosen to play against a much weaker player than i am. although it would have been enough simply to win the game, i defeated him extremely. this would not have been necessary.",6
"i felt a great joy when i knew that my father was going to sell the apartment from guarusa, because in some way we were helded by it, that means that we did not go to any other place, because we had the apartment.",4
when i committed the sin of immorality mentioned before.,3
when i had to walk along a dark road alone.,2
"i sensed such a feeling when i understood i was admitted to the university. i was at home, the atmosphere was still, though i myself was full of suspense. i tried to do different things. when the telephone rang and...! yes, of course there were other situations when i felt a similar feeling but i was unmindful of them.",4
i felt disgust of dirty.,1
i broke my uncle's radio player accidentally and so i feared that he was going to cut me off from going to his house as well as playing it again.,2
in a party of friends i got completely drunk.,6
"my girlfriend one day went out and promised to be back at 6.00 pm however she first arrived at 10.00 pm, without a message we had to go out that evening .",0
i lost my driver's licence because of speeding.,6
when my father bought me a suit.,4
